hora_do_dia,meio_de_pagamento,valor,nome_cafe,periodo_do_dia,dia_da_semana,nome_mes,ordem_dia,ordem_mes,data,hora
15,Alimentação,28.13,Cortado,Tarde,Qua,Fev,3,2,2022-02-09,15:31:30.509000
15,Crédito,29.98,Americano,Tarde,Qua,Fev,3,2,2022-02-09,15:33:16.171000
16,Crédito,18.12,Espresso,Tarde,Qua,Fev,3,2,2022-02-09,16:12:13.677000
18,Pix,37.94,Cappuccino,Noite,Qua,Fev,3,2,2022-02-09,18:29:21.850000
7,Alimentação,37.17,Cappuccino,Manhã,Qui,Fev,4,2,2022-02-10,07:12:06.794000
8,Alimentação,28.59,Americano,Manhã,Qui,Fev,4,2,2022-02-10,08:17:16.815000
9,Débito,40.38,Americano com Leite,Manhã,Qui,Fev,4,2,2022-02-10,09:16:58.472000
9,Pix,29.76,Cacau,Manhã,Qui,Fev,4,2,2022-02-10,09:22:51.924000
10,Crédito,28.63,Cortado,Manhã,Qui,Fev,4,2,2022-02-10,10:48:04.544000
15,Pix,28.0,Americano,Tarde,Qui,Fev,4,2,2022-02-10,15:19:59.302000
18,Crédito,29.91,Americano,Noite,Qui,Fev,4,2,2022-02-10,18:36:42.316000
8,Alimentação,30.31,Cacau,Manhã,Sex,Fev,5,2,2022-02-11,08:07:28.713000
8,Pix,38.45,Latte,Manhã,Sex,Fev,5,2,2022-02-11,08:23:24.627000
14,Débito,29.08,Cortado,Tarde,Sex,Fev,5,2,2022-02-11,14:15:08.484000
18,Alimentação,39.1,Cappuccino,Noite,Sex,Fev,5,2,2022-02-11,18:15:40.989000
6,Crédito,19.14,Espresso,Manhã,Sáb,Fev,6,2,2022-02-12,06:31:29.386000
6,Alimentação,18.95,Espresso,Manhã,Sáb,Fev,6,2,2022-02-12,06:33:24.254000
11,Crédito,18.31,Espresso,Manhã,Sáb,Fev,6,2,2022-02-12,11:48:05.538000
13,Pix,29.61,Americano,Tarde,Sáb,Fev,6,2,2022-02-12,13:42:03.088000
15,Alimentação,27.76,Cortado,Tarde,Sáb,Fev,6,2,2022-02-12,15:57:44.377000
16,Débito,29.88,Cortado,Tarde,Sáb,Fev,6,2,2022-02-12,16:48:39.733000
17,Débito,17.78,Espresso,Tarde,Sáb,Fev,6,2,2022-02-12,17:08:24.670000
20,Pix,28.12,Cortado,Noite,Sáb,Fev,6,2,2022-02-12,20:59:35.662000
7,Crédito,38.56,Americano com Leite,Manhã,Dom,Fev,7,2,2022-02-13,07:28:18.973000
9,Crédito,38.83,Americano com Leite,Manhã,Dom,Fev,7,2,2022-02-13,09:31:27.045000
11,Débito,28.62,Americano,Manhã,Dom,Fev,7,2,2022-02-13,11:23:30.186000
14,Pix,40.58,Cappuccino,Tarde,Dom,Fev,7,2,2022-02-13,14:27:51.566000
14,Pix,18.76,Espresso,Tarde,Dom,Fev,7,2,2022-02-13,14:54:27.980000
15,Alimentação,27.57,Americano,Tarde,Dom,Fev,7,2,2022-02-13,15:22:46.137000
17,Alimentação,40.2,Latte,Tarde,Dom,Fev,7,2,2022-02-13,17:06:34.303000
7,Crédito,27.64,Americano,Manhã,Seg,Fev,1,2,2022-02-14,07:21:37.776000
7,Débito,30.3,Americano,Manhã,Seg,Fev,1,2,2022-02-14,07:36:28.572000
10,Débito,39.82,Latte,Manhã,Seg,Fev,1,2,2022-02-14,10:32:22.144000
11,Crédito,38.39,Chocolate Quente,Manhã,Seg,Fev,1,2,2022-02-14,11:31:40.078000
13,Alimentação,38.11,Americano com Leite,Tarde,Seg,Fev,1,2,2022-02-14,13:21:27.694000
14,Alimentação,39.42,Americano com Leite,Tarde,Seg,Fev,1,2,2022-02-14,14:35:50.609000
15,Alimentação,30.0,Americano,Tarde,Seg,Fev,1,2,2022-02-14,15:44:14.680000
16,Débito,38.74,Cappuccino,Tarde,Seg,Fev,1,2,2022-02-14,16:44:52.282000
21,Crédito,37.26,Americano com Leite,Noite,Seg,Fev,1,2,2022-02-14,21:12:57.661000
17,Pix,37.15,Cappuccino,Tarde,Ter,Fev,2,2,2022-02-15,17:08:04.144000
6,Alimentação,29.18,Americano,Manhã,Qua,Fev,3,2,2022-02-16,06:38:38.287000
10,Crédito,29.43,Cortado,Manhã,Qua,Fev,3,2,2022-02-16,10:15:10.582000
11,Débito,29.73,Cortado,Manhã,Qua,Fev,3,2,2022-02-16,11:28:52.760000
11,Débito,30.26,Americano,Manhã,Qua,Fev,3,2,2022-02-16,11:33:43.546000
11,Crédito,19.17,Espresso,Manhã,Qua,Fev,3,2,2022-02-16,11:41:24.477000
11,Pix,38.93,Cappuccino,Manhã,Qua,Fev,3,2,2022-02-16,11:48:22.509000
14,Crédito,39.87,Americano com Leite,Tarde,Qua,Fev,3,2,2022-02-16,14:19:18.219000
15,Débito,28.93,Americano,Tarde,Qua,Fev,3,2,2022-02-16,15:56:50.669000
16,Alimentação,18.67,Espresso,Tarde,Qua,Fev,3,2,2022-02-16,16:15:17.975000
16,Crédito,18.93,Espresso,Tarde,Qua,Fev,3,2,2022-02-16,16:41:36.171000
17,Débito,19.3,Espresso,Tarde,Qua,Fev,3,2,2022-02-16,17:41:06.693000
20,Alimentação,28.35,Americano,Noite,Qua,Fev,3,2,2022-02-16,20:30:26.478000
9,Pix,29.73,Americano,Manhã,Qui,Fev,4,2,2022-02-17,09:08:25.136000
9,Crédito,29.35,Americano,Manhã,Qui,Fev,4,2,2022-02-17,09:35:59.849000
11,Débito,18.94,Espresso,Manhã,Qui,Fev,4,2,2022-02-17,11:33:49.653000
15,Crédito,39.57,Cappuccino,Tarde,Qui,Fev,4,2,2022-02-17,15:19:06.169000
15,Pix,37.64,Chocolate Quente,Tarde,Qui,Fev,4,2,2022-02-17,15:35:06.319000
16,Pix,27.97,Americano,Tarde,Qui,Fev,4,2,2022-02-17,16:51:48.109000
6,Pix,39.77,Chocolate Quente,Manhã,Sex,Fev,5,2,2022-02-18,06:18:07.212000
8,Débito,28.75,Americano,Manhã,Sex,Fev,5,2,2022-02-18,08:49:29.357000
10,Débito,29.59,Cacau,Manhã,Sex,Fev,5,2,2022-02-18,10:50:24.333000
11,Crédito,39.75,Americano com Leite,Manhã,Sex,Fev,5,2,2022-02-18,11:25:35.396000
14,Débito,36.91,Cappuccino,Tarde,Sex,Fev,5,2,2022-02-18,14:24:30.600000
14,Débito,27.57,Americano,Tarde,Sex,Fev,5,2,2022-02-18,14:25:17.675000
19,Débito,36.91,Latte,Noite,Sex,Fev,5,2,2022-02-18,19:04:21.694000
19,Alimentação,18.62,Espresso,Noite,Sex,Fev,5,2,2022-02-18,19:08:27.054000
9,Alimentação,40.2,Americano com Leite,Manhã,Sáb,Fev,6,2,2022-02-19,09:11:40.034000
9,Pix,39.24,Cappuccino,Manhã,Sáb,Fev,6,2,2022-02-19,09:42:42.026000
12,Débito,18.23,Espresso,Tarde,Sáb,Fev,6,2,2022-02-19,12:55:23.259000
14,Débito,37.17,Cappuccino,Tarde,Sáb,Fev,6,2,2022-02-19,14:40:11.597000
16,Alimentação,40.48,Chocolate Quente,Tarde,Sáb,Fev,6,2,2022-02-19,16:21:14.913000
16,Alimentação,28.45,Americano,Tarde,Sáb,Fev,6,2,2022-02-19,16:48:16.304000
19,Alimentação,28.57,Americano,Noite,Sáb,Fev,6,2,2022-02-19,19:58:13.307000
8,Pix,37.55,Cappuccino,Manhã,Dom,Fev,7,2,2022-02-20,08:17:00.309000
9,Alimentação,19.06,Espresso,Manhã,Dom,Fev,7,2,2022-02-20,09:11:01.935000
11,Débito,18.61,Espresso,Manhã,Dom,Fev,7,2,2022-02-20,11:24:50.465000
11,Débito,40.32,Chocolate Quente,Manhã,Dom,Fev,7,2,2022-02-20,11:45:30.231000
12,Alimentação,40.5,Cappuccino,Tarde,Dom,Fev,7,2,2022-02-20,12:35:49.079000
13,Débito,37.21,Cappuccino,Tarde,Dom,Fev,7,2,2022-02-20,13:18:26.942000
14,Pix,38.54,Cappuccino,Tarde,Dom,Fev,7,2,2022-02-20,14:05:43.758000
15,Crédito,37.12,Americano com Leite,Tarde,Dom,Fev,7,2,2022-02-20,15:08:00.929000
15,Crédito,17.75,Espresso,Tarde,Dom,Fev,7,2,2022-02-20,15:20:31.905000
17,Pix,18.78,Espresso,Tarde,Dom,Fev,7,2,2022-02-20,17:19:43.784000
17,Alimentação,39.21,Cappuccino,Tarde,Dom,Fev,7,2,2022-02-20,17:50:20.390000
17,Alimentação,29.11,Americano,Tarde,Dom,Fev,7,2,2022-02-20,17:59:24.850000
21,Crédito,19.11,Espresso,Noite,Dom,Fev,7,2,2022-02-20,21:13:53.307000
9,Pix,40.18,Cappuccino,Manhã,Seg,Fev,1,2,2022-02-21,09:37:57.729000
14,Alimentação,30.15,Cortado,Tarde,Seg,Fev,1,2,2022-02-21,14:41:46.020000
14,Pix,19.22,Espresso,Tarde,Seg,Fev,1,2,2022-02-21,14:45:07.191000
14,Pix,37.09,Cappuccino,Tarde,Seg,Fev,1,2,2022-02-21,14:51:32.821000
16,Crédito,28.11,Cortado,Tarde,Seg,Fev,1,2,2022-02-21,16:47:13.810000
10,Pix,40.51,Latte,Manhã,Ter,Fev,2,2,2022-02-22,10:37:04.846000
10,Crédito,27.75,Americano,Manhã,Ter,Fev,2,2,2022-02-22,10:51:47.705000
11,Alimentação,18.54,Espresso,Manhã,Ter,Fev,2,2,2022-02-22,11:18:36.436000
13,Crédito,39.01,Americano com Leite,Tarde,Ter,Fev,2,2,2022-02-22,13:21:13.741000
14,Pix,38.27,Americano com Leite,Tarde,Ter,Fev,2,2,2022-02-22,14:18:16.928000
14,Débito,40.06,Chocolate Quente,Tarde,Ter,Fev,2,2,2022-02-22,14:27:31.247000
14,Débito,39.67,Cappuccino,Tarde,Ter,Fev,2,2,2022-02-22,14:55:33.286000
14,Débito,28.75,Americano,Tarde,Ter,Fev,2,2,2022-02-22,14:58:20.825000
15,Débito,28.32,Americano,Tarde,Ter,Fev,2,2,2022-02-22,15:05:08.257000
15,Alimentação,17.81,Espresso,Tarde,Ter,Fev,2,2,2022-02-22,15:08:37.829000
15,Pix,28.38,Cortado,Tarde,Ter,Fev,2,2,2022-02-22,15:21:34.113000
7,Crédito,28.16,Americano,Manhã,Qua,Fev,3,2,2022-02-23,07:03:00.677000
8,Alimentação,28.39,Cortado,Manhã,Qua,Fev,3,2,2022-02-23,08:35:05.611000
10,Crédito,29.58,Americano,Manhã,Qua,Fev,3,2,2022-02-23,10:28:38.049000
16,Pix,39.16,Latte,Tarde,Qua,Fev,3,2,2022-02-23,16:33:48.085000
16,Alimentação,29.77,Cacau,Tarde,Qua,Fev,3,2,2022-02-23,16:48:56.974000
16,Pix,28.55,Cortado,Tarde,Qua,Fev,3,2,2022-02-23,16:51:12.547000
18,Alimentação,18.3,Espresso,Noite,Qua,Fev,3,2,2022-02-23,18:21:54.809000
6,Alimentação,38.76,Latte,Manhã,Qui,Fev,4,2,2022-02-24,06:12:55.504000
9,Crédito,28.05,Americano,Manhã,Qui,Fev,4,2,2022-02-24,09:04:58.986000
11,Crédito,30.33,Americano,Manhã,Qui,Fev,4,2,2022-02-24,11:25:32.382000
14,Alimentação,27.6,Americano,Tarde,Qui,Fev,4,2,2022-02-24,14:55:58.067000
6,Débito,36.98,Cappuccino,Manhã,Sex,Fev,5,2,2022-02-25,06:33:21.277000
8,Alimentação,38.22,Cappuccino,Manhã,Sex,Fev,5,2,2022-02-25,08:57:28.126000
12,Crédito,38.16,Americano com Leite,Tarde,Sex,Fev,5,2,2022-02-25,12:03:52.512000
15,Débito,28.01,Cortado,Tarde,Sex,Fev,5,2,2022-02-25,15:40:36.021000
16,Crédito,17.63,Espresso,Tarde,Sex,Fev,5,2,2022-02-25,16:44:01.883000
6,Débito,29.23,Americano,Manhã,Sáb,Fev,6,2,2022-02-26,06:05:18.228000
8,Pix,37.79,Cappuccino,Manhã,Sáb,Fev,6,2,2022-02-26,08:16:11.594000
10,Pix,39.79,Cappuccino,Manhã,Sáb,Fev,6,2,2022-02-26,10:53:39.444000
11,Pix,36.96,Latte,Manhã,Sáb,Fev,6,2,2022-02-26,11:51:34.594000
14,Alimentação,28.02,Cacau,Tarde,Sáb,Fev,6,2,2022-02-26,14:02:57.552000
14,Débito,38.24,Latte,Tarde,Sáb,Fev,6,2,2022-02-26,14:34:58.995000
15,Pix,27.83,Cortado,Tarde,Sáb,Fev,6,2,2022-02-26,15:02:14.739000
16,Pix,39.66,Cappuccino,Tarde,Sáb,Fev,6,2,2022-02-26,16:52:14.576000
20,Crédito,39.74,Americano com Leite,Noite,Sáb,Fev,6,2,2022-02-26,20:04:16.915000
8,Crédito,28.66,Americano,Manhã,Dom,Fev,7,2,2022-02-27,08:06:54.307000
14,Crédito,38.27,Chocolate Quente,Tarde,Dom,Fev,7,2,2022-02-27,14:47:35.486000
15,Pix,29.47,Americano,Tarde,Dom,Fev,7,2,2022-02-27,15:06:55.171000
15,Crédito,28.46,Americano,Tarde,Dom,Fev,7,2,2022-02-27,15:55:09.870000
16,Débito,36.99,Chocolate Quente,Tarde,Dom,Fev,7,2,2022-02-27,16:56:52.092000
18,Débito,39.32,Cappuccino,Noite,Dom,Fev,7,2,2022-02-27,18:10:25.112000
6,Débito,40.46,Latte,Manhã,Seg,Fev,1,2,2022-02-28,06:00:54.088000
7,Alimentação,28.06,Americano,Manhã,Seg,Fev,1,2,2022-02-28,07:41:49.590000
8,Crédito,27.98,Americano,Manhã,Seg,Fev,1,2,2022-02-28,08:22:21.562000
13,Crédito,39.85,Chocolate Quente,Tarde,Seg,Fev,1,2,2022-02-28,13:20:11.499000
20,Pix,36.95,Latte,Noite,Seg,Fev,1,2,2022-02-28,20:18:39.279000
6,Crédito,39.39,Chocolate Quente,Manhã,Ter,Mar,2,3,2022-03-01,06:54:27.912000
7,Débito,28.47,Cortado,Manhã,Ter,Mar,2,3,2022-03-01,07:42:56.838000
7,Débito,28.7,Americano,Manhã,Ter,Mar,2,3,2022-03-01,07:50:03.300000
14,Crédito,40.02,Latte,Tarde,Ter,Mar,2,3,2022-03-01,14:38:57.726000
18,Débito,38.21,Americano com Leite,Noite,Ter,Mar,2,3,2022-03-01,18:36:02.826000
20,Pix,18.15,Espresso,Noite,Ter,Mar,2,3,2022-03-01,20:38:51.245000
6,Débito,28.17,Americano,Manhã,Qua,Mar,3,3,2022-03-02,06:53:25.807000
7,Pix,38.23,Latte,Manhã,Qua,Mar,3,3,2022-03-02,07:42:16.784000
8,Pix,38.56,Chocolate Quente,Manhã,Qua,Mar,3,3,2022-03-02,08:51:37.555000
10,Débito,38.34,Cappuccino,Manhã,Qua,Mar,3,3,2022-03-02,10:02:51.755000
12,Débito,40.13,Chocolate Quente,Tarde,Qua,Mar,3,3,2022-03-02,12:25:06.927000
12,Pix,19.32,Espresso,Tarde,Qua,Mar,3,3,2022-03-02,12:49:00.734000
13,Pix,36.88,Americano com Leite,Tarde,Qua,Mar,3,3,2022-03-02,13:33:55.789000
14,Débito,40.38,Cappuccino,Tarde,Qua,Mar,3,3,2022-03-02,14:28:12.056000
15,Crédito,39.79,Americano com Leite,Tarde,Qua,Mar,3,3,2022-03-02,15:11:51.938000
10,Crédito,40.26,Latte,Manhã,Qui,Mar,4,3,2022-03-03,10:26:12.900000
13,Crédito,38.82,Americano com Leite,Tarde,Qui,Mar,4,3,2022-03-03,13:43:46.124000
15,Crédito,38.24,Cappuccino,Tarde,Qui,Mar,4,3,2022-03-03,15:55:23.773000
18,Alimentação,38.89,Latte,Noite,Qui,Mar,4,3,2022-03-03,18:59:31.803000
8,Alimentação,37.34,Chocolate Quente,Manhã,Sex,Mar,5,3,2022-03-04,08:39:33.739000
9,Pix,27.95,Americano,Manhã,Sex,Mar,5,3,2022-03-04,09:53:35.551000
10,Alimentação,30.0,Americano,Manhã,Sex,Mar,5,3,2022-03-04,10:23:07.315000
10,Alimentação,39.62,Cappuccino,Manhã,Sex,Mar,5,3,2022-03-04,10:34:28.576000
11,Alimentação,29.89,Americano,Manhã,Sex,Mar,5,3,2022-03-04,11:37:27.184000
12,Alimentação,29.64,Cortado,Tarde,Sex,Mar,5,3,2022-03-04,12:18:28.884000
13,Crédito,29.53,Cacau,Tarde,Sex,Mar,5,3,2022-03-04,13:08:25.357000
13,Pix,29.51,Americano,Tarde,Sex,Mar,5,3,2022-03-04,13:08:41.261000
13,Pix,30.15,Cacau,Tarde,Sex,Mar,5,3,2022-03-04,13:40:17.508000
14,Débito,30.18,Americano,Tarde,Sex,Mar,5,3,2022-03-04,14:11:47.221000
15,Débito,37.58,Americano com Leite,Tarde,Sex,Mar,5,3,2022-03-04,15:36:23.052000
15,Alimentação,38.36,Latte,Tarde,Sex,Mar,5,3,2022-03-04,15:59:12.769000
16,Crédito,19.22,Espresso,Tarde,Sex,Mar,5,3,2022-03-04,16:42:51.263000
18,Débito,28.6,Americano,Noite,Sex,Mar,5,3,2022-03-04,18:46:20.523000
9,Alimentação,40.54,Cappuccino,Manhã,Sáb,Mar,6,3,2022-03-05,09:58:17.074000
10,Pix,18.34,Espresso,Manhã,Sáb,Mar,6,3,2022-03-05,10:38:13.016000
13,Débito,37.15,Latte,Tarde,Sáb,Mar,6,3,2022-03-05,13:05:56.917000
17,Pix,29.44,Americano,Tarde,Sáb,Mar,6,3,2022-03-05,17:31:23.223000
7,Débito,28.47,Cacau,Manhã,Dom,Mar,7,3,2022-03-06,07:23:58.569000
8,Pix,28.29,Americano,Manhã,Dom,Mar,7,3,2022-03-06,08:08:29.040000
9,Débito,28.53,Americano,Manhã,Dom,Mar,7,3,2022-03-06,09:12:08.199000
13,Pix,29.19,Cacau,Tarde,Dom,Mar,7,3,2022-03-06,13:50:57.916000
14,Pix,39.82,Latte,Tarde,Dom,Mar,7,3,2022-03-06,14:03:46.192000
14,Débito,37.98,Latte,Tarde,Dom,Mar,7,3,2022-03-06,14:44:07.195000
14,Alimentação,18.91,Espresso,Tarde,Dom,Mar,7,3,2022-03-06,14:59:26.497000
17,Crédito,39.69,Cappuccino,Tarde,Dom,Mar,7,3,2022-03-06,17:57:48.653000
7,Crédito,37.97,Americano com Leite,Manhã,Seg,Mar,1,3,2022-03-07,07:17:25.424000
9,Pix,19.01,Espresso,Manhã,Seg,Mar,1,3,2022-03-07,09:25:07.923000
10,Crédito,29.54,Americano,Manhã,Seg,Mar,1,3,2022-03-07,10:29:45.129000
13,Pix,28.05,Cortado,Tarde,Seg,Mar,1,3,2022-03-07,13:01:40.568000
14,Pix,40.02,Chocolate Quente,Tarde,Seg,Mar,1,3,2022-03-07,14:00:21.922000
14,Alimentação,39.48,Cappuccino,Tarde,Seg,Mar,1,3,2022-03-07,14:47:39.619000
14,Débito,29.77,Americano,Tarde,Seg,Mar,1,3,2022-03-07,14:49:50.242000
14,Pix,19.17,Espresso,Tarde,Seg,Mar,1,3,2022-03-07,14:58:58.687000
15,Crédito,27.94,Cacau,Tarde,Seg,Mar,1,3,2022-03-07,15:32:44.149000
6,Crédito,38.77,Cappuccino,Manhã,Ter,Mar,2,3,2022-03-08,06:09:50.383000
10,Débito,36.99,Cappuccino,Manhã,Ter,Mar,2,3,2022-03-08,10:16:12.342000
10,Pix,37.09,Cappuccino,Manhã,Ter,Mar,2,3,2022-03-08,10:40:45.851000
11,Débito,36.8,Cappuccino,Manhã,Ter,Mar,2,3,2022-03-08,11:06:53.435000
11,Crédito,39.06,Cappuccino,Manhã,Ter,Mar,2,3,2022-03-08,11:34:08.583000
12,Débito,37.92,Cappuccino,Tarde,Ter,Mar,2,3,2022-03-08,12:16:41.121000
14,Pix,39.37,Latte,Tarde,Ter,Mar,2,3,2022-03-08,14:14:30.546000
14,Pix,37.63,Americano com Leite,Tarde,Ter,Mar,2,3,2022-03-08,14:18:43.794000
14,Crédito,37.03,Chocolate Quente,Tarde,Ter,Mar,2,3,2022-03-08,14:30:58.584000
15,Débito,27.87,Cortado,Tarde,Ter,Mar,2,3,2022-03-08,15:46:39.841000
8,Pix,28.4,Americano,Manhã,Qua,Mar,3,3,2022-03-09,08:21:19.714000
8,Pix,38.06,Cappuccino,Manhã,Qua,Mar,3,3,2022-03-09,08:36:12.505000
9,Alimentação,18.22,Espresso,Manhã,Qua,Mar,3,3,2022-03-09,09:30:13.943000
10,Débito,19.11,Espresso,Manhã,Qua,Mar,3,3,2022-03-09,10:13:20.423000
13,Pix,19.04,Espresso,Tarde,Qua,Mar,3,3,2022-03-09,13:04:12.421000
15,Alimentação,37.76,Latte,Tarde,Qua,Mar,3,3,2022-03-09,15:11:25.932000
16,Crédito,29.85,Cacau,Tarde,Qua,Mar,3,3,2022-03-09,16:55:16.259000
20,Crédito,28.9,Cacau,Noite,Qua,Mar,3,3,2022-03-09,20:07:53.236000
21,Pix,17.61,Espresso,Noite,Qua,Mar,3,3,2022-03-09,21:51:01.793000
9,Alimentação,40.57,Americano com Leite,Manhã,Qui,Mar,4,3,2022-03-10,09:47:49.096000
10,Crédito,37.1,Latte,Manhã,Qui,Mar,4,3,2022-03-10,10:35:44.432000
10,Débito,27.49,Cacau,Manhã,Qui,Mar,4,3,2022-03-10,10:46:45.407000
14,Pix,29.46,Americano,Tarde,Qui,Mar,4,3,2022-03-10,14:45:22.321000
15,Débito,40.52,Chocolate Quente,Tarde,Qui,Mar,4,3,2022-03-10,15:00:40.153000
16,Débito,28.88,Cortado,Tarde,Qui,Mar,4,3,2022-03-10,16:01:42.992000
16,Crédito,17.85,Espresso,Tarde,Qui,Mar,4,3,2022-03-10,16:23:25.365000
16,Alimentação,28.54,Cacau,Tarde,Qui,Mar,4,3,2022-03-10,16:43:10.033000
17,Alimentação,30.29,Cacau,Tarde,Qui,Mar,4,3,2022-03-10,17:03:58.159000
17,Débito,28.22,Americano,Tarde,Qui,Mar,4,3,2022-03-10,17:12:19.468000
19,Pix,39.21,Chocolate Quente,Noite,Qui,Mar,4,3,2022-03-10,19:23:12.342000
20,Pix,38.16,Cappuccino,Noite,Qui,Mar,4,3,2022-03-10,20:16:03.948000
20,Débito,29.02,Americano,Noite,Qui,Mar,4,3,2022-03-10,20:26:37.333000
9,Pix,28.84,Americano,Manhã,Sex,Mar,5,3,2022-03-11,09:10:42.666000
10,Alimentação,38.59,Cappuccino,Manhã,Sex,Mar,5,3,2022-03-11,10:05:52.798000
10,Pix,37.32,Americano com Leite,Manhã,Sex,Mar,5,3,2022-03-11,10:34:31.623000
10,Crédito,27.99,Americano,Manhã,Sex,Mar,5,3,2022-03-11,10:50:26.147000
19,Débito,38.34,Americano com Leite,Noite,Sex,Mar,5,3,2022-03-11,19:05:12.407000
6,Débito,18.13,Espresso,Manhã,Sáb,Mar,6,3,2022-03-12,06:08:35.951000
10,Débito,39.44,Cappuccino,Manhã,Sáb,Mar,6,3,2022-03-12,10:58:10.710000
14,Alimentação,38.86,Latte,Tarde,Sáb,Mar,6,3,2022-03-12,14:10:10.095000
7,Alimentação,28.59,Cacau,Manhã,Dom,Mar,7,3,2022-03-13,07:55:31.275000
9,Alimentação,39.22,Cappuccino,Manhã,Dom,Mar,7,3,2022-03-13,09:19:24.111000
12,Débito,28.59,Americano,Tarde,Dom,Mar,7,3,2022-03-13,12:33:32.960000
15,Pix,37.23,Cappuccino,Tarde,Dom,Mar,7,3,2022-03-13,15:19:07.342000
21,Pix,30.17,Americano,Noite,Dom,Mar,7,3,2022-03-13,21:59:40.685000
9,Alimentação,18.8,Espresso,Manhã,Seg,Mar,1,3,2022-03-14,09:02:09.360000
9,Débito,37.2,Chocolate Quente,Manhã,Seg,Mar,1,3,2022-03-14,09:53:14.036000
14,Alimentação,40.51,Cappuccino,Tarde,Seg,Mar,1,3,2022-03-14,14:29:36.758000
14,Débito,18.93,Espresso,Tarde,Seg,Mar,1,3,2022-03-14,14:46:21.842000
15,Débito,36.79,Chocolate Quente,Tarde,Seg,Mar,1,3,2022-03-14,15:20:14.245000
16,Pix,30.19,Cortado,Tarde,Seg,Mar,1,3,2022-03-14,16:11:29.392000
6,Alimentação,37.24,Cappuccino,Manhã,Ter,Mar,2,3,2022-03-15,06:22:38.088000
7,Débito,19.21,Espresso,Manhã,Ter,Mar,2,3,2022-03-15,07:35:42.881000
8,Crédito,40.05,Latte,Manhã,Ter,Mar,2,3,2022-03-15,08:05:23.344000
9,Crédito,37.01,Americano com Leite,Manhã,Ter,Mar,2,3,2022-03-15,09:46:37.244000
12,Alimentação,28.65,Cortado,Tarde,Ter,Mar,2,3,2022-03-15,12:58:33.725000
13,Pix,29.32,Cacau,Tarde,Ter,Mar,2,3,2022-03-15,13:56:33.518000
15,Alimentação,28.24,Americano,Tarde,Ter,Mar,2,3,2022-03-15,15:50:48.438000
17,Débito,40.38,Latte,Tarde,Ter,Mar,2,3,2022-03-15,17:24:39.607000
9,Alimentação,19.37,Espresso,Manhã,Qua,Mar,3,3,2022-03-16,09:59:35.859000
10,Pix,27.5,Americano,Manhã,Qua,Mar,3,3,2022-03-16,10:34:13.783000
14,Crédito,28.34,Americano,Tarde,Qua,Mar,3,3,2022-03-16,14:08:25.066000
18,Débito,39.91,Latte,Noite,Qua,Mar,3,3,2022-03-16,18:21:07.589000
20,Débito,39.5,Chocolate Quente,Noite,Qua,Mar,3,3,2022-03-16,20:23:03.778000
21,Débito,39.78,Chocolate Quente,Noite,Qua,Mar,3,3,2022-03-16,21:43:35.969000
10,Crédito,37.99,Cappuccino,Manhã,Qui,Mar,4,3,2022-03-17,10:02:50.204000
10,Alimentação,37.56,Latte,Manhã,Qui,Mar,4,3,2022-03-17,10:52:57.864000
12,Alimentação,38.48,Cappuccino,Tarde,Qui,Mar,4,3,2022-03-17,12:06:07.953000
13,Crédito,39.77,Americano com Leite,Tarde,Qui,Mar,4,3,2022-03-17,13:34:57.552000
15,Pix,28.78,Americano,Tarde,Qui,Mar,4,3,2022-03-17,15:53:26.255000
18,Crédito,37.08,Cappuccino,Noite,Qui,Mar,4,3,2022-03-17,18:11:24.960000
6,Alimentação,37.74,Cappuccino,Manhã,Sex,Mar,5,3,2022-03-18,06:45:26.260000
8,Crédito,37.17,Latte,Manhã,Sex,Mar,5,3,2022-03-18,08:22:32.309000
10,Alimentação,38.12,Latte,Manhã,Sex,Mar,5,3,2022-03-18,10:17:17.332000
10,Débito,28.05,Americano,Manhã,Sex,Mar,5,3,2022-03-18,10:40:03.873000
13,Pix,40.3,Chocolate Quente,Tarde,Sex,Mar,5,3,2022-03-18,13:32:34.910000
14,Pix,38.49,Americano com Leite,Tarde,Sex,Mar,5,3,2022-03-18,14:28:56.893000
15,Pix,30.15,Americano,Tarde,Sex,Mar,5,3,2022-03-18,15:33:50.608000
8,Débito,27.66,Americano,Manhã,Sáb,Mar,6,3,2022-03-19,08:03:11.813000
13,Débito,40.08,Latte,Tarde,Sáb,Mar,6,3,2022-03-19,13:01:51.303000
15,Crédito,29.77,Cortado,Tarde,Sáb,Mar,6,3,2022-03-19,15:46:33.136000
16,Alimentação,29.05,Americano,Tarde,Sáb,Mar,6,3,2022-03-19,16:51:37.348000
17,Crédito,40.35,Cappuccino,Tarde,Sáb,Mar,6,3,2022-03-19,17:46:57.427000
10,Pix,39.15,Americano com Leite,Manhã,Dom,Mar,7,3,2022-03-20,10:12:59.149000
10,Pix,40.4,Latte,Manhã,Dom,Mar,7,3,2022-03-20,10:57:25.672000
11,Débito,39.61,Chocolate Quente,Manhã,Dom,Mar,7,3,2022-03-20,11:39:57.730000
13,Crédito,37.56,Cappuccino,Tarde,Dom,Mar,7,3,2022-03-20,13:01:07.374000
15,Pix,38.64,Cappuccino,Tarde,Dom,Mar,7,3,2022-03-20,15:54:10.680000
9,Pix,18.6,Espresso,Manhã,Seg,Mar,1,3,2022-03-21,09:51:58.754000
12,Crédito,37.84,Latte,Tarde,Seg,Mar,1,3,2022-03-21,12:08:43.682000
